"","Acacia","Acalypha","Acanthaceae","Achyranthes","Acronychia","Acrostichum","Agathis","Agathis.australis","Aleurites","Alphitonia","Alternanthera","Alyxia","Amaranthaceae","Amaranthus","Anacardiaceae","Anacolosa","Annonaceae","Anthoceros","Antidesma","Antirhea","Apiaceae","Apium","Apium.prostratum","Apocynaceae","Araceae","Araliaceae","Araucaria","Ardisia","Arecaceae","Argophyllaceae","Aristotelia","Arytera","Ascarina","Ascarina.lucida","Aspleniaceae","Asplenium","Astelia","Asteraceae","Asteroideae","Avicennia","Baccaurea","Balanops","Barringtonia","Bignoniaceae","Bischofia","Blechnum","Blyxa","Brassicaceae","Bryosporis.problematicus","Burseraceae","Cal_yrs_BP","Callitriche","Callitris","Calophyllum","Calycosia","Calystegia","Canarium","Canavalia","Caprifoliaceae","Cardiopteridaceae","Cardiospermum","Carex","Caryophyllaceae","Casuarina","Casuarinaceae","Celtis","Cerberiopsis","Cichorioideae","Claoxylon","Clematis","Clusiaceae","Cocos","Cocos.nucifera","Codia","Colocasia","Colocasia.esculenta","Combretaceae","Commelina","Commersonia","Convolvulaceae","Coprosma","Cordyline","Coriaria","Corynocarpus","Cunoniaceae","Cupaniopsis","Cuphea","Cyathea","Cyatheaceae","Cyathula","Cyclophyllum.barbatum","Cyperaceae","Cyperus","Cyrtandra","Dacrycarpus","Dacrycarpus.dacrydioides","Dacrydium","Dacrydium.cupressinum","Decaisnina.forsteriana","Decaspermum","Desmodium","Dianella","Dicksonia","Dicranopteris","Dicranopteris.linearis","Dillenia","Dilleniaceae","Diospyros","Dodonaea","Dodonaea.viscosa","Dolicholobium","Dracaena","Dysoxylum","Elaeocarpaceae","Elaeocarpus","Elattostachys","Eleocharis","Embelia","Endospermum","Epacrideae","Ericaceae","Erythrina","Erythrina.variegata","Escalloniaceae","Euodia","Euphorbia","Euphorbiaceae","Excoecaria","Exocarpos","Fabaceae","Fagraea","Ficus","Fimbristylis","Flagellaria","Flagellariaceae","Freycinetia","Garcinia","Gardenia","Garuga","Geniostoma","Geranium","Gesneriaceae","Glochidion","Gonocarpus","Goodeniaceae","Grewia","Group.1","Guettarda","Guioa","Gunneraceae","Gymnosporia","Gymnostoma","Haloragaceae","Haloragis","Hedycarya","Hemionitis","Heritiera","Hernandia","Hibbertia","Hibiscus","Histiopteris.incisa","Homalanthus","Homalium","Huperzia.varia","Hymenophyllaceae","Hymenophyllum","Hypolepis","Ilex","Ipomoea","Ixora","Jasminum","Joinvillea","Juncus","Knightia","Lamiaceae","Lauraceae","Laurelia","Lecythidaceae","Leea","Lepironia","Lepisorus","Leptospermum","Leucas","Libocedrus","Liliaceae","Lindsaeaceae","Loganiaceae","Longetia","Loranthaceae","Ludwigia","Lycopodiaceae","Lycopodiella","Lycopodiella.cernua","Lycopodiella.lateralis","Lycopodium","Lycopodium.scariosum","Lygodium","Macaranga","Machaerina","Maesa","Mallotus","Malpighiaceae","Malvaceae","Marattiaceae","Maytenus","Medinilla","Melaleuca","Melastoma","Melastomataceae","Meliaceae","Melicope","Melicytus","Melochia","Meryta","Metrosideros","Metroxylon","Metroxylon.vitiense","Microsorum","Momordica","Monimiaceae","Moraceae","Morinda","Muehlenbeckia","Mussaenda","Myoporum","Myoporum.rapense","Myriophyllum","Myristica","Myrsine","Myrtaceae","Neonauclea","Neopanax.arboreus","Nepenthes","Nestegis","Neuburgia","Nothofagus","Nymphoides","Nymphoides.indica","Olacaceae","Oleaceae","Olearia.colensoi","Onagraceae","Ophioglossum","Ophiorrhiza","Orchidaceae","Oxalis","Paesia","Palaquium","Pandanaceae","Pandanus","Pandanus.tectorius","Parinari","Parsonsia","Pectinopitys.ferruginea","Pemphis","Phaleria","Phormium","Phyllanthaceae","Phyllanthus","Phyllocladus","Phytolaccaceae","Pinaceae","Pinus","Piper","Pisonia","Pittosporum","Planchonella","Plantago","Plantago.lanceolata","Plerandra","Plicosepalus","Poaceae","Podocarpaceae","Podocarpus","Polygala","Polygonaceae","Polygonum","Polypodiaceae","Polypodium","Polyscias","Portulacaceae","Potamogeton","Premna","Primulaceae","Proteaceae","Prumnopitys.taxifolia","Psidium.guajava","Psilotum","Psychotria","Pteridaceae","Pteridium","Pteridium.esculentum","Pteris","Pteris.berteroana","Pteris.tremula","Pyrrosia","Quintinia","Randia","Ranunculaceae","Ranunculus","Rauvolfia","Restionaceae","Rhamnaceae","Rhizophora","Rhizophoraceae","Rhopalostylis.sapida","Rhus","Rosaceae","Rubiaceae","Rubus","Rumex","Rutaceae","Salacia","Salicaceae","Santalaceae","Sapindaceae","Sapotaceae","Saurauia","Scaevola","Scaevola.taccada","Schefflera","Schizaea","Schoenus","Scirpus","Selaginella","Selaginella.kraussiana","Sigesbeckia.orientalis","Simaroubaceae","Site","Sloanea","Solanaceae","Solanum","Sonchus","Sophora","Sophora.tomentosa","Stachytarpheta","Stenochlaena","Stenochlaena.palustris","Streblus","Symplocaceae","Symplocos","Syzygium","Tapeinosperma","Terminalia","Thelypteris","Thymelaeaceae","Timonius","Tournefortia","Trema","Trifolium","Triumfetta","Turrillia","Typha","Typha.angustifolia","Typha.latifolia","Typha.orientalis","Ulex.europaeus","Ulmaceae","Urena","Urticaceae","Verbenaceae","Veronica","Vigna","Vitaceae","Vitex.lucens","Weinmannia","Xanthomyrtus"
"23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558035714285714,0,0,0,0.883235837438424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857142857,0,0,0,0,0,643.75,0,0,0,0,0,0,0,0,0,0,0,0,1.12049359838275,0,0,0,0,0,0,0,1.66627939399572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.3676732851566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558035714285714,0,0,0,0,0,0,0,0,0,0,0,0.0558035714285714,0,0,0.111607142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.707547169811321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50871799191375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334821428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.03068070917372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3027712264151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558035714285714,0,0.061576354679803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngo",0,0,0,0,0,0,0,0.178956280788177,0,0,0,0,0,0,0,0,0,0,0,7.14528243795892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",0,0,0,0,0,6.24611367062764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17839384238131,0,0,0,0,0,0,0,0,0,0,0,622.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7763253419964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4395141146508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20904570533342,0,0,0,0,0,0,0,0,0,0,0,3.85377196004134,0,1.01491723997003,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64416592875145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40657993324705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6259205912263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"lot",0,0,0,0,0,0,0,0,27.8298050470186,0,0,0,0,0,0,0,0,0,0,2.13200735644711,0,0,0,2.64343926830846,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84127308645186,0,0,0,0,0,0,0,0,0,5.23818792111673,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881666554827357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389796106651905,0,0,34.8893950762098,0,0,0,0,0.503649689459518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2560315652829,0,0,0,0,"aro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26",0,0,0,0,0,0,0,0,0,0,0.308474997968824,0,0.260300696898702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9444455781674,0,0,0,0,0,0,0,0,1.80119975266268,0,0,0,0,0,0,0,0,0,0,0,0,759,0,0,0,0,0,0,0,0,0,0,0,0,0.625457878987834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49577293774929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08075311498003,0,0,0,0,0,0,0,0,0,0,0.154237468396257,0,0,0,0,0,0,0,0,"(400,900]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106063228502445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36871504719726,0,0,0,0,0,0,0,0,0,0,0,0,7.85696692910797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7106770248406,0,0.260300696898702,0,0,0,1.89754829362662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.723013163263783,0,0,6.31970857816378,0,0,0,0.0863646125877958,0,0,0,0,0,0,0,0,0,0,0,0,"yac",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27",0,0,0,0,0,0,0,0.831600831600832,0,0,0,0,0.207900207900208,0,0,0,0,0.623700623700624,0,0,0,0,0.207900207900208,0,0,0,0,0,0,0,0,0,0,0.207900207900208,3.53430353430353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1107.1,0,0,0,0,0,0,0,0,0,0,1.87110187110187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623700623700624,2.07900207900208,1.03950103950104,0,0,0,0,5.61330561330561,0,0,0,0,4.36590436590437,0,0,0.415800415800416,0,13.3056133056133,0,0,0,0,0.207900207900208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207900207900208,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207900207900208,0,0,0.623700623700624,0,0,0,0,0.415800415800416,0,0.207900207900208,2.49480249480249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5904365904366,0,0,1.45530145530146,0,0,0,0,0.415800415800416,0,0,0,0,0,0,0,0,0,0,0.623700623700624,0,0.831600831600832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207900207900208,0,0,0.623700623700624,0,0,1.03950103950104,0,0,0,0.207900207900208,0,0.623700623700624,0,0,0,0,0,0.207900207900208,1.24740124740125,0,0,0,0,0,0,0,0,0,0,0,0,0.207900207900208,0,0.623700623700624,0,0,0,7.27650727650728,0,0,0.207900207900208,0,0,0,0,0,0,0,0,0,0,2.07900207900208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"wai",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15800415800416,0,0,0,0.415800415800416,0,1.24740124740125,0,0,0.415800415800416,0,0
"28",0,2.04516961178953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05790477459482,0,0,0,2.57223626788844,0,0,0,0.0819000819000819,0.0819000819000819,0,0,0.0977517106549365,0,0,0,0.921280198980059,1.48042342993255,0,0,0,0,1279.33333333333,0,0,0.514485542536033,0.0819000819000819,0,0,0,0,0,0,0,0,0,0.202673028759985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120772946859903,0,0,0,4.18400039718413,0,0,0,0,0,0,0,0.0488758553274682,0,0,0,0,0,1.90678693483743,8.19224809407138,0,0,0,0,0,0,0,0,0.122157730853383,0,0.13077593722755,0,1.39098042323849,0,0.0977517106549365,0,0,0,0,0,0.0805152979066023,0,0,0,0,0.212676019127632,0,0,0,0,0,0.244379276637341,0,0,0,0.0805152979066023,0,0,0.458376264827878,0,0,0,"(900,1.4e+03]",0,0.0891335042807694,0,0,0,0,0.163800163800164,0,0,0,0,0,0,0,3.44815681421572,0.211291235134152,0,0,0.12939115323407,0,0.21852465751484,0,0,0.0402576489533011,0,0,0,0,0,0,0,0,41.6607382596162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22165209963246,0,0.458376264827878,3.70795058733348,0,0.0891335042807694,0.643876695770104,0,0,0,0,0,0,0,0.13077593722755,0,0,0,0,0,0.356534017123077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.717158571296019,0.905492385155779,0.0819000819000819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977517106549365,0,0.260167090461621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819000819000819,0,0,0.342067172361703,0,0.357918801116557,0,0.464224903215086,0,0,0,0,1.78638730532139,0,0,0,0,0,0,0,0,0,0.12939115323407,0.195503421309873,0,0,0,0,0,0,0,0.0819000819000819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805152979066023,0,0,0,0,0,0,0.472843109589253,0,0.244315461706766,0,0,0,0,0,0,0,"tag",0,0.327600327600328,0,0,0,0,0,0,0,0,0,0.0402576489533011,0.0402576489533011,0,0,0.0819000819000819,0,0.0488758553274682,0,0,0,0,0,0,0,0,0,0,6.60646621375934,0,5.5771760540344,0,0,0,0,0,0,0
"29",0,2.65486725663717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442477876106195,0,0,0,0,0,0,0,0,0,0,0,1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32743362831858,0,0,0,4.42477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,1.76991150442478,0,0,0,0,0,0,0,0,0,1.32743362831858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21238938053097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6902654867257,0,0,0,0,0,0,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0.442477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"tuk",0,0,0,0,0,35.3982300884956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442477876106195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21551724137931,0,0.598802395209581,0,0,2.62234152384885,9.71118108610365,0,0,0,0,0,0,0,0,0.431034482758621,0,0,0,0.21551724137931,0,0,0,0,0,0,0,0,0,0,0,0,1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43697088581458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2486062358043,0,0,2.45457361139789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39520958083832,0,0,0,0,0,0,0,0,0,0,0,0.814319636588891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0.898203592814371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,1.24535411934751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.44228783811687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4644848234565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514918438984101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646551724137931,0,0.646551724137931,0,0,0,0,0.514918438984101,2.0596737559364,0,0,0,0,0,0,0,0,0,0,0,"lan",0,2.45457361139789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2210922981623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88524674788354,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402576489533011,0,0,0.26351425927341,0,0,0,0.0439367311072056,0,0,0,0,0.0878734622144112,0,0.120772946859903,0,0,0,0,0,0,0,0,0,0,1224.5,0,0,0,0,0,0,0,0,0,0,0,0,7.84058395523972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.8255633948306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219683655536028,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805152979066023,0,0,0,0.882201449558369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347708639333916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7715488086849,0,0,0,0,0,0,0,0,0,0,0,0,0.0402576489533011,0,0,0,0,0,0.508845362516945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219683655536028,0,0,0,0,0,0,0,0,0,0,0,"lou",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219683655536028,0,0,0.0805152979066023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0.222224080283094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3144450607013,0,0,0.25935355584851,0,0.221852468108708,0,0,0,0.30527823997042,0,0,0,0,0.203890438821333,0,0,0,0,0.110926234054354,0,0,0,0,0,0,0,1100.93333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66423717465741,0,0,0,0,0,0.0554631170271769,0,0,0.0554631170271769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592222838479078,0,0,46.5773047774151,0,0,0,0,0.444819772740575,0,0,0,0,0,0,0,0,0,0.10213102549786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97076921862037,0.101759413323473,0.0554631170271769,0,0,0,0,0,0,4.90281838414975,0,0,0.157594142525037,0,0,0,0,0,0,0,0,2.66699360796092,0,0,0,0,0,0,0,1.36585706309324,0,0,0,0,0,0,0,0,0,0,0,0.0925925925925926,0,0,2.19929026719844,0,0,0,0,0,0.453705561764576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425742906930041,0,0,0,0,0,0,0,0.101759413323473,0,0,0,0,0,0,0,0,0,0,0,0,0,8.34102609243915,0,0,0,0,0,0.25935355584851,0,0,0,0,0,0,0.166760963255917,0,0,0,0,0,0,14.1364909839145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558347292015634,0,0,0,0,0,0,0.0462962962962963,0.166760963255917,0,0,0,0,0,0,0,0,0,0,0,"plu",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110926234054354,0,0,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0.22075055187638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883002207505519,0,0,0,0,0,0,0,0,0.441501103752759,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,0,0,0.22075055187638,0,0,0,0,0,0,0,0,0.441501103752759,0,0,0,0,0,0,0,5.73951434878587,0,0,0.22075055187638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5562913907285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22075055187638,0,0,0,0,0,0.22075055187638,0,0,0,0,0,19.6467991169978,0,2.64900662251656,0,0,5.73951434878587,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0.22075055187638,0,0,0,0.662251655629139,0,0,0,0,0,0,0.441501103752759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441501103752759,0,0,0,0,0,0,0,0,7.28476821192053,0,0,0,0,0,0,0,0,0,0,0.22075055187638,0,0,0,0,0,0,0,0,0,0,0,0.662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.6335540838852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22075055187638,0,0,0,0,0,0,11.037527593819,0,0,0,0,2.2075055187638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22075055187638,0,0,0,0,0,0.22075055187638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ava",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32450331125828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0.201612903225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55510127531883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1136.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0.290697674418605,0,0,0,0,0,0,0,0.806451612903226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.0471026737267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290697674418605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(900,1.4e+03]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301612903225806,0,0,0,0,0,0,0,0,4.13825483069797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89553638409602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7822813713137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ngo",0,0,0,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,3.98742489020313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
