"","times","sims","name","rank"
"lot plu.5",3150,0,"lot plu","family"
"lot plu.6",3650,0,"lot plu","family"
"fin plu.1",150,0.212674984790862,"fin plu","family"
"fin plu.2",650,0.491485001039745,"fin plu","family"
"fin plu.3",1150,0.266263543020418,"fin plu","family"
"fin plu.4",1650,0.0865264503555254,"fin plu","family"
"fin plu.5",2150,0.0436220996657671,"fin plu","family"
"fin plu.6",2650,0,"fin plu","family"
"fin plu.7",3150,0.0101009693348983,"fin plu","family"
"fin plu.8",3650,0.0782509801939865,"fin plu","family"
"fin plu.9",4150,0,"fin plu","family"
"fin plu.10",4650,0.0236425122672335,"fin plu","family"
"vol plu.1",150,0.200109696924942,"vol plu","family"
"vol plu.2",650,0.211213138499451,"vol plu","family"
"vol plu.3",1150,0.226482221471053,"vol plu","family"
"vol plu.4",2150,0.193586839557779,"vol plu","family"
"vol plu.5",2650,0.142358911702924,"vol plu","family"
"vol plu.6",3150,0.0522787977131405,"vol plu","family"
"vol plu.7",3650,0.0932303794920408,"vol plu","family"
"vol plu.8",4150,0.0456564194311503,"vol plu","family"
"vol plu.9",4650,0.277871930766482,"vol plu","family"
"bon plu.1",150,0.144987573816278,"bon plu","family"
"bon plu.2",650,0.292604066356004,"bon plu","family"
"bon plu.3",1150,0.129326964972902,"bon plu","family"
"bon plu.4",1650,0.101411367112093,"bon plu","family"
"bon plu.5",2150,0.337825742347218,"bon plu","family"
"bon plu.6",2650,0.0857775299435131,"bon plu","family"
"bon plu.7",3150,0.114017036966112,"bon plu","family"
"bon plu.8",3650,0.0523954330357365,"bon plu","family"
"bon plu.9",4150,0.205862116416678,"bon plu","family"
"tag plu.1",150,0.0838228815431898,"tag plu","family"
"tag plu.2",650,0.0626848791279211,"tag plu","family"
"tag plu.3",1150,0.054807745127599,"tag plu","family"
"tag plu.4",1650,0.0955854732959324,"tag plu","family"
"tag plu.5",2150,0.111158800687776,"tag plu","family"
"tag plu.6",2650,0.320946550445422,"tag plu","family"
"tag plu.7",3150,0.213132232987382,"tag plu","family"
"tag plu.8",3650,0,"tag plu","family"
"tag plu.9",4150,0.109857670363807,"tag plu","family"
"tag plu.10",4650,0.228187294633078,"tag plu","family"
"lou plu.1",650,0.741692523747725,"lou plu","family"
"lou plu.2",1150,0.677671015640703,"lou plu","family"
"lou plu.3",1650,0.575204844415043,"lou plu","family"
"lou plu.4",2150,0.412969214951358,"lou plu","family"
"lou plu.5",2650,0.42783927874086,"lou plu","family"
"lou plu.6",3150,0.286432240380028,"lou plu","family"
"lou plu.7",3650,0.233745389674134,"lou plu","family"
"lou plu.8",4150,0.221674111478864,"lou plu","family"
"lou plu.9",4650,0.327680916552882,"lou plu","family"
"lan plu.1",650,0.0976511905294634,"lan plu","family"
"lan plu.2",1150,0.103235953450267,"lan plu","family"
"lan plu.3",1650,0.0748658288959095,"lan plu","family"
"lan plu.4",2650,0.287439834597003,"lan plu","family"
"lan plu.5",3150,0.15884488530641,"lan plu","family"
"lan plu.6",3650,0.0347630094775904,"lan plu","family"
"lan plu.7",4150,0.0645683781970466,"lan plu","family"
"lan plu.8",4650,0.196130637359394,"lan plu","family"
"ano plu.1",1650,0.0576966325059727,"ano plu","family"
"ano plu.2",2150,0.0497544494591694,"ano plu","family"
"ano plu.3",2650,0.0500163452108531,"ano plu","family"
"ano plu.4",3150,0.0272827409435197,"ano plu","family"
"ano plu.5",3650,0.0829758562658771,"ano plu","family"
"ano plu.6",4150,0,"ano plu","family"
"ano plu.7",4650,0.0823588372870031,"ano plu","family"
"fin lot.1",150,0.60434369328327,"fin lot","family"
"fin lot.2",650,0.670365699291444,"fin lot","family"
"fin lot.3",1150,0.570012982782916,"fin lot","family"
"fin lot.4",2150,0.228087839700392,"fin lot","family"
"fin lot.5",3150,0,"fin lot","family"
"fin lot.6",3650,0,"fin lot","family"
"vol lot.1",150,0.439801068216206,"vol lot","family"
"vol lot.2",650,0.462135343889306,"vol lot","family"
"vol lot.3",1150,0.288155537937711,"vol lot","family"
"vol lot.4",2150,0.199317366821723,"vol lot","family"
"vol lot.5",3150,0,"vol lot","family"
"vol lot.6",3650,0,"vol lot","family"
"bon lot.1",150,0.101901824682322,"bon lot","family"
"bon lot.2",650,0.329245522766074,"bon lot","family"
"bon lot.3",1150,0.21451748615017,"bon lot","family"
"bon lot.4",2150,0.186890662133214,"bon lot","family"
"bon lot.5",3150,0,"bon lot","family"
"bon lot.6",3650,0,"bon lot","family"
"tag lot.1",150,0.0205022015874411,"tag lot","family"
"tag lot.2",650,0.0208027838314517,"tag lot","family"
"tag lot.3",1150,0.0257138491730684,"tag lot","family"
"tag lot.4",2150,0,"tag lot","family"
"tag lot.5",3150,0,"tag lot","family"
"tag lot.6",3650,0,"tag lot","family"
"lou lot.1",650,0.278354042448571,"lou lot","family"
"lou lot.2",1150,0.259113049399543,"lou lot","family"
"lou lot.3",2150,0.100933249596047,"lou lot","family"
"lou lot.4",3150,0,"lou lot","family"
"lou lot.5",3650,0,"lou lot","family"
"lan lot.1",650,0.0482343603129561,"lan lot","family"
"lan lot.2",1150,0.0747338026745269,"lan lot","family"
"lan lot.3",3150,0,"lan lot","family"
"lan lot.4",3650,0,"lan lot","family"
"ano lot.1",2150,0.307011617800382,"ano lot","family"
"ano lot.2",3150,0,"ano lot","family"
"ano lot.3",3650,0,"ano lot","family"
"vol fin.1",150,0.619458819538272,"vol fin","family"
"vol fin.2",650,0.41846432718408,"vol fin","family"
"vol fin.3",1150,0.410850347902623,"vol fin","family"
"vol fin.4",2150,0.0583137771246739,"vol fin","family"
"vol fin.5",2650,0.213686007750888,"vol fin","family"
"vol fin.6",3150,0,"vol fin","family"
"vol fin.7",3650,0.0488475617923873,"vol fin","family"
"vol fin.8",4150,0,"vol fin","family"
"vol fin.9",4650,0.0188706883759999,"vol fin","family"
"bon fin.1",150,0.164559491880944,"bon fin","family"
"bon fin.2",650,0.389497174839115,"bon fin","family"
"bon fin.3",1150,0.243308727532043,"bon fin","family"
"bon fin.4",1650,0.432028393971136,"bon fin","family"
"bon fin.5",2150,0.0549190844432155,"bon fin","family"
"bon fin.6",2650,0.235482468768016,"bon fin","family"
"bon fin.7",3150,0,"bon fin","family"
"bon fin.8",3650,0.0432157794342906,"bon fin","family"
"bon fin.9",4150,0,"bon fin","family"
"tag fin.1",150,0.0266878014121714,"tag fin","family"
"tag fin.2",650,0.0233337235517924,"tag fin","family"
"tag fin.3",1150,0.0333394710033206,"tag fin","family"
"tag fin.4",1650,0.0366621852338427,"tag fin","family"
"tag fin.5",2150,0,"tag fin","family"
"tag fin.6",2650,0,"tag fin","family"
"tag fin.7",3150,0,"tag fin","family"
"tag fin.8",3650,0,"tag fin","family"
"tag fin.9",4150,0,"tag fin","family"
"tag fin.10",4650,0,"tag fin","family"
"lou fin.1",650,0.422986159615051,"lou fin","family"
"lou fin.2",1150,0.0885857871404228,"lou fin","family"
"lou fin.3",1650,0.0674044932354561,"lou fin","family"
"lou fin.4",2150,0.0455282923415605,"lou fin","family"
"lou fin.5",2650,0.139201836169728,"lou fin","family"
"lou fin.6",3150,0,"lou fin","family"
"lou fin.7",3650,0.0383800867221975,"lou fin","family"
"lou fin.8",4150,0,"lou fin","family"
"lou fin.9",4650,0.0144875828835656,"lou fin","family"
"lan fin.1",650,0.0537489772531784,"lan fin","family"
"lan fin.2",1150,0.0859782995669552,"lan fin","family"
"lan fin.3",1650,0.0477783701173229,"lan fin","family"
"lan fin.4",2650,0.00538783639614215,"lan fin","family"
"lan fin.5",3150,0,"lan fin","family"
"lan fin.6",3650,0,"lan fin","family"
"lan fin.7",4150,0,"lan fin","family"
"lan fin.8",4650,0.0106464211965838,"lan fin","family"
"ano fin.1",1650,0.445059522883769,"ano fin","family"
"ano fin.2",2150,0.118790888776424,"ano fin","family"
"ano fin.3",2650,0.439885408002958,"ano fin","family"
"ano fin.4",3150,0.0528689302114356,"ano fin","family"
"ano fin.5",3650,0.0824585534693451,"ano fin","family"
"ano fin.6",4150,0,"ano fin","family"
"ano fin.7",4650,0,"ano fin","family"
"bon vol.1",150,0.112812212820196,"bon vol","family"
"bon vol.2",650,0.30002543726734,"bon vol","family"
"bon vol.3",1150,0.147599692507972,"bon vol","family"
"bon vol.4",2150,0.484227794603003,"bon vol","family"
"bon vol.5",2650,0.530823817461133,"bon vol","family"
"bon vol.6",3150,0.313610800168373,"bon vol","family"
"bon vol.7",3650,0.0759914368338009,"bon vol","family"
"bon vol.8",4150,0.0730675928619713,"bon vol","family"
"tag vol.1",150,0.0487425207445931,"tag vol","family"
"tag vol.2",650,0.0416041264845411,"tag vol","family"
"tag vol.3",1150,0.067608200995699,"tag vol","family"
"tag vol.4",2150,0.0460694639241097,"tag vol","family"
"tag vol.5",2650,0.0540706217526467,"tag vol","family"
"tag vol.6",3150,0.0620460670523034,"tag vol","family"
"tag vol.7",3650,0.0276563116151213,"tag vol","family"
"tag vol.8",4150,0.0482204190390746,"tag vol","family"
"tag vol.9",4650,0.0497723468003187,"tag vol","family"
"lou vol.1",650,0.166615553837918,"lou vol","family"
"lou vol.2",1150,0.0656020936276021,"lou vol","family"
"lou vol.3",2150,0.226789465148157,"lou vol","family"
"lou vol.4",2650,0.229838804194869,"lou vol","family"
"lou vol.5",3150,0.0971355367400185,"lou vol","family"
"lou vol.6",3650,0.0981756666043293,"lou vol","family"
"lou vol.7",4150,0.130083046733995,"lou vol","family"
"lou vol.8",4650,0.177325977120375,"lou vol","family"
"lan vol.1",650,0.134508188186354,"lan vol","family"
"lan vol.2",1150,0.109509246710947,"lan vol","family"
"lan vol.3",2650,0.112484480644894,"lan vol","family"
"lan vol.4",3150,0.044125946398425,"lan vol","family"
"lan vol.5",3650,0.0393136796572217,"lan vol","family"
"lan vol.6",4150,0.104115801156744,"lan vol","family"
"lan vol.7",4650,0.0910370434143863,"lan vol","family"
"ano vol.1",2150,0.522332506203474,"ano vol","family"
"ano vol.2",2650,0.364184925584561,"ano vol","family"
"ano vol.3",3150,0.450492966763614,"ano vol","family"
"ano vol.4",3650,0.116222956642179,"ano vol","family"
"ano vol.5",4150,0.0672498856854689,"ano vol","family"
"ano vol.6",4650,0.0595432976343595,"ano vol","family"
"tag bon.1",150,0.144351133594842,"tag bon","family"
"tag bon.2",650,0.15604166201854,"tag bon","family"
"tag bon.3",1150,0.253089258401795,"tag bon","family"
"tag bon.4",1650,0.0609978435321242,"tag bon","family"
"tag bon.5",2150,0.112735633018153,"tag bon","family"
"tag bon.6",2650,0.0777444762435239,"tag bon","family"
"tag bon.7",3150,0.286898507554355,"tag bon","family"
"tag bon.8",3650,0.535010587855249,"tag bon","family"
"tag bon.9",4150,0.547324868537658,"tag bon","family"
"lou bon.1",650,0.204747146302333,"lou bon","family"
"lou bon.2",1150,0.0491035024695883,"lou bon","family"
"lou bon.3",1650,0.0767156723265043,"lou bon","family"
"lou bon.4",2150,0.325584569738643,"lou bon","family"
"lou bon.5",2650,0.255179240991727,"lou bon","family"
"lou bon.6",3150,0.142346809541704,"lou bon","family"
"lou bon.7",3650,0.185316422279244,"lou bon","family"
"lou bon.8",4150,0.17820134236865,"lou bon","family"
"lan bon.1",650,0.182156003291271,"lan bon","family"
"lan bon.2",1150,0.145279491664888,"lan bon","family"
"lan bon.3",1650,0.0538945209353014,"lan bon","family"
"lan bon.4",2650,0.136696024671384,"lan bon","family"
"lan bon.5",3150,0.202385533336911,"lan bon","family"
"lan bon.6",3650,0.232458878935096,"lan bon","family"
"lan bon.7",4150,0.296589484219955,"lan bon","family"
"ano bon.1",1650,0.441115788640567,"ano bon","family"
"ano bon.2",2150,0.27082767146227,"ano bon","family"
"ano bon.3",2650,0.324784669980155,"ano bon","family"
"ano bon.4",3150,0.336727961222649,"ano bon","family"
"ano bon.5",3650,0.074767404193999,"ano bon","family"
"ano bon.6",4150,0.0152788388082506,"ano bon","family"
"lou tag.1",650,0.0192968794514825,"lou tag","family"
"lou tag.2",1150,0.0224494205515943,"lou tag","family"
"lou tag.3",1650,0.0341545012327436,"lou tag","family"
"lou tag.4",2150,0.174113109101699,"lou tag","family"
"lou tag.5",2650,0.255058304247533,"lou tag","family"
"lou tag.6",3150,0.198058474312817,"lou tag","family"
"lou tag.7",3650,0.135347298578763,"lou tag","family"
"lou tag.8",4150,0.233683477578638,"lou tag","family"
"lou tag.9",4650,0.396080684045747,"lou tag","family"
"lan tag.1",650,0.0978810068262134,"lan tag","family"
"lan tag.2",1150,0.154485409116007,"lan tag","family"
"lan tag.3",1650,0.161138850531416,"lan tag","family"
"lan tag.4",2650,0.276236397771717,"lan tag","family"
"lan tag.5",3150,0.25352871608413,"lan tag","family"
"lan tag.6",3650,0.493557223748784,"lan tag","family"
"lan tag.7",4150,0.440733115084555,"lan tag","family"
"lan tag.8",4650,0.391048313751048,"lan tag","family"
"ano tag.1",1650,0.0641090654459117,"ano tag","family"
"ano tag.2",2150,0.0686192434172445,"ano tag","family"
"ano tag.3",2650,0.0193297607191923,"ano tag","family"
"ano tag.4",3150,0.0927482056875739,"ano tag","family"
"ano tag.5",3650,0.0817581470822958,"ano tag","family"
"ano tag.6",4150,0,"ano tag","family"
"ano tag.7",4650,0.00866273011462315,"ano tag","family"
"lan lou.1",650,0.082197820764606,"lan lou","family"
"lan lou.2",1150,0.046127150690801,"lan lou","family"
"lan lou.3",1650,0.0395660848453759,"lan lou","family"
"lan lou.4",2650,0.249774117839023,"lan lou","family"
"lan lou.5",3150,0.133550366420355,"lan lou","family"
"lan lou.6",3650,0.0916854084640832,"lan lou","family"
"lan lou.7",4150,0.191372349886192,"lan lou","family"
"lan lou.8",4650,0.258081830140948,"lan lou","family"
"ano lou.1",1650,0.0505639746916395,"ano lou","family"
"ano lou.2",2150,0.148322122581241,"ano lou","family"
"ano lou.3",2650,0.171018742607388,"ano lou","family"
"ano lou.4",3150,0.0640074351176093,"ano lou","family"
"ano lou.5",3650,0.0787100689673831,"ano lou","family"
"ano lou.6",4150,0.0337719517302054,"ano lou","family"
"ano lou.7",4650,0.0284804002079541,"ano lou","family"
"ano lan.1",1650,0.0376216141802006,"ano lan","family"
"ano lan.2",2650,0.0222835161458516,"ano lan","family"
"ano lan.3",3150,0.0391207130732956,"ano lan","family"
"ano lan.4",3650,0.0104338017577668,"ano lan","family"
"ano lan.5",4150,0.00813787483807638,"ano lan","family"
"ano lan.6",4650,0.00252116260135515,"ano lan","family"
"ngo aro.11",150,0,"ngo aro","genus"
"ngo aro.21",650,0,"ngo aro","genus"
"ngo aro.31",1150,0.0317088329533829,"ngo aro","genus"
"ngo aro.41",1650,0,"ngo aro","genus"
"ngo aro.51",2650,0,"ngo aro","genus"
"ngo aro.61",3150,0,"ngo aro","genus"
"ngo aro.71",4650,0,"ngo aro","genus"
"wai aro.11",150,0.00841974801106893,"wai aro","genus"
"wai aro.21",650,0.0105579440174373,"wai aro","genus"
"wai aro.31",1150,0.0696860719885883,"wai aro","genus"
"wai aro.41",1650,0,"wai aro","genus"
"wai aro.51",3150,0,"wai aro","genus"
"wai aro.61",4650,0,"wai aro","genus"
"tuk aro.11",150,0.00529355327584713,"tuk aro","genus"
"tuk aro.21",650,0,"tuk aro","genus"
"tuk aro.31",1150,0,"tuk aro","genus"
"tuk aro.41",3150,0,"tuk aro","genus"
"yac aro.11",150,0,"yac aro","genus"
"yac aro.21",650,0,"yac aro","genus"
"yac aro.31",1150,0,"yac aro","genus"
"yac aro.41",1650,0,"yac aro","genus"
"yac aro.51",2650,0,"yac aro","genus"
"yac aro.61",3150,0,"yac aro","genus"
"ava aro.11",150,0.00889622279058933,"ava aro","genus"
"ava aro.21",650,0.00979908445211009,"ava aro","genus"
"ava aro.31",1150,0.0413589172623497,"ava aro","genus"
"ava aro.41",1650,0.00229193599445521,"ava aro","genus"
"ava aro.51",2650,0.0160345806489901,"ava aro","genus"
"ava aro.61",3150,0.0281218202206125,"ava aro","genus"
"ava aro.71",4650,0,"ava aro","genus"
"plu aro.11",150,0,"plu aro","genus"
"plu aro.21",650,0,"plu aro","genus"
"plu aro.31",1150,0.00393103126516603,"plu aro","genus"
"plu aro.41",1650,0,"plu aro","genus"
"plu aro.51",2650,0,"plu aro","genus"
"plu aro.61",3150,0,"plu aro","genus"
"plu aro.71",4650,0,"plu aro","genus"
"lot aro.11",150,0.0132374216703737,"lot aro","genus"
"lot aro.21",650,0,"lot aro","genus"
"lot aro.31",1150,0.0155257333558761,"lot aro","genus"
"lot aro.41",1650,0,"lot aro","genus"
"lot aro.5",2650,0,"lot aro","genus"
"lot aro.6",3150,0,"lot aro","genus"
"lot aro.7",4650,0,"lot aro","genus"
"fin aro.11",150,0.0597763286637901,"fin aro","genus"
"fin aro.21",650,0.00969731956313069,"fin aro","genus"
"fin aro.31",1150,0.0390705341197614,"fin aro","genus"
"fin aro.41",1650,0.0267532511077883,"fin aro","genus"
"fin aro.51",2650,0.0387827449700983,"fin aro","genus"
"fin aro.61",3150,0,"fin aro","genus"
"fin aro.71",4650,0,"fin aro","genus"
"vol aro.11",150,0,"vol aro","genus"
"vol aro.21",650,0,"vol aro","genus"
"vol aro.31",1150,0,"vol aro","genus"
"vol aro.41",2650,0,"vol aro","genus"
"vol aro.51",3150,0,"vol aro","genus"
"vol aro.61",4650,0,"vol aro","genus"
"bon aro.11",150,0,"bon aro","genus"
"bon aro.21",650,0,"bon aro","genus"
"bon aro.31",1150,0.0031591640520342,"bon aro","genus"
"bon aro.41",1650,0,"bon aro","genus"
"bon aro.51",2650,0,"bon aro","genus"
"bon aro.61",3150,0,"bon aro","genus"
"tag aro.11",150,0.0332191093356119,"tag aro","genus"
"tag aro.21",650,0,"tag aro","genus"
"tag aro.31",1150,0.016793096312584,"tag aro","genus"
"tag aro.41",1650,0,"tag aro","genus"
"tag aro.51",2650,0,"tag aro","genus"
"tag aro.61",3150,0,"tag aro","genus"
"tag aro.71",4650,0,"tag aro","genus"
"lou aro.11",650,0,"lou aro","genus"
"lou aro.21",1150,0.00124771052702732,"lou aro","genus"
"lou aro.31",1650,0,"lou aro","genus"
"lou aro.41",2650,0,"lou aro","genus"
"lou aro.51",3150,0,"lou aro","genus"
"lou aro.61",4650,0,"lou aro","genus"
"lan aro.11",650,0,"lan aro","genus"
"lan aro.21",1150,0,"lan aro","genus"
"lan aro.31",1650,0,"lan aro","genus"
"lan aro.41",2650,0,"lan aro","genus"
"lan aro.51",3150,0,"lan aro","genus"
"lan aro.61",4650,0,"lan aro","genus"
"ano aro.11",1650,0,"ano aro","genus"
"ano aro.21",2650,0,"ano aro","genus"
"ano aro.31",3150,0,"ano aro","genus"
"ano aro.41",4650,0,"ano aro","genus"
"wai ngo.11",150,0,"wai ngo","genus"
"wai ngo.21",650,0.00952513029810809,"wai ngo","genus"
"wai ngo.31",1150,0.00266022382759301,"wai ngo","genus"
"wai ngo.41",1650,0.00695400771258237,"wai ngo","genus"
"wai ngo.51",2150,0.00886876284523053,"wai ngo","genus"
"wai ngo.61",3150,0.0112664181482037,"wai ngo","genus"
"wai ngo.71",4150,0.0116169691702895,"wai ngo","genus"
"wai ngo.81",4650,0.0137727548352909,"wai ngo","genus"
"tuk ngo.11",150,0,"tuk ngo","genus"
"tuk ngo.21",650,0.0150820687380909,"tuk ngo","genus"
"tuk ngo.31",1150,0,"tuk ngo","genus"
"tuk ngo.41",2150,0.0101149681672945,"tuk ngo","genus"
"tuk ngo.51",3150,0,"tuk ngo","genus"
"tuk ngo.61",3650,0,"tuk ngo","genus"
"tuk ngo.71",4150,0,"tuk ngo","genus"
"yac ngo.11",150,0,"yac ngo","genus"
"yac ngo.21",650,0.0371062865180971,"yac ngo","genus"
"yac ngo.31",1150,0.0401904217734333,"yac ngo","genus"
"yac ngo.41",1650,0.0467739008803298,"yac ngo","genus"
"yac ngo.51",2150,0.00428230813454311,"yac ngo","genus"
"yac ngo.61",2650,0.0101400863284631,"yac ngo","genus"
"yac ngo.71",3150,0.00335913010600597,"yac ngo","genus"
"yac ngo.81",3650,0.00116922661378627,"yac ngo","genus"
"yac ngo.91",4150,0.00972838054030067,"yac ngo","genus"
"ava ngo.11",150,0.145381254231029,"ava ngo","genus"
"ava ngo.21",650,0.408399995442344,"ava ngo","genus"
"ava ngo.31",1150,0.231904785659161,"ava ngo","genus"
"ava ngo.41",1650,0.118035920600517,"ava ngo","genus"
"ava ngo.51",2150,0.273359910995985,"ava ngo","genus"
"ava ngo.61",2650,0.248000863100744,"ava ngo","genus"
"ava ngo.71",3150,0.0261249942541253,"ava ngo","genus"
"ava ngo.81",4150,0.113221274644393,"ava ngo","genus"
"ava ngo.91",4650,0.120010116174121,"ava ngo","genus"
"plu ngo.11",150,0,"plu ngo","genus"
"plu ngo.21",650,0.00656372705430652,"plu ngo","genus"
"plu ngo.31",1150,0.0144878657626648,"plu ngo","genus"
"plu ngo.41",1650,0.011558433532682,"plu ngo","genus"
"plu ngo.51",2150,0.0352319830727084,"plu ngo","genus"
"plu ngo.61",2650,0.22218059720722,"plu ngo","genus"
"plu ngo.71",3150,0.26368853813302,"plu ngo","genus"
"plu ngo.81",3650,0.223603145130472,"plu ngo","genus"
"plu ngo.91",4150,0.0700320140718421,"plu ngo","genus"
"plu ngo.101",4650,0.142651526322698,"plu ngo","genus"
"lot ngo.11",150,0,"lot ngo","genus"
"lot ngo.21",650,0.134820680058663,"lot ngo","genus"
"lot ngo.31",1150,0.0170422098530268,"lot ngo","genus"
"lot ngo.41",1650,0,"lot ngo","genus"
"lot ngo.51",2150,0.0575890642351016,"lot ngo","genus"
"lot ngo.61",2650,0.00428546425964438,"lot ngo","genus"
"lot ngo.7",3150,0.21040799614618,"lot ngo","genus"
"lot ngo.8",3650,0.00815941547132992,"lot ngo","genus"
"lot ngo.9",4150,0.00372772206070737,"lot ngo","genus"
"lot ngo.10",4650,0.11764199526714,"lot ngo","genus"
"fin ngo.11",150,0.211628610505024,"fin ngo","genus"
"fin ngo.21",650,0.278255759144953,"fin ngo","genus"
"fin ngo.31",1150,0.11011175855163,"fin ngo","genus"
"fin ngo.41",1650,0.0572783056212482,"fin ngo","genus"
"fin ngo.51",2150,0.0744875441693479,"fin ngo","genus"
"fin ngo.61",2650,0.000802897252394241,"fin ngo","genus"
"fin ngo.71",3150,0.024275140949038,"fin ngo","genus"
"fin ngo.81",3650,0.0835577299203423,"fin ngo","genus"
"fin ngo.91",4150,0.0362640922344999,"fin ngo","genus"
"fin ngo.101",4650,0.182779957341729,"fin ngo","genus"
"vol ngo.11",150,0,"vol ngo","genus"
"vol ngo.21",650,0.0400424815142314,"vol ngo","genus"
"vol ngo.31",1150,0.0382323479933284,"vol ngo","genus"
"vol ngo.41",2150,0.0401973748688028,"vol ngo","genus"
"vol ngo.51",2650,0.0600776803042256,"vol ngo","genus"
"vol ngo.61",3150,0.0794088778976229,"vol ngo","genus"
"vol ngo.71",3650,0.036711075135363,"vol ngo","genus"
"vol ngo.81",4150,0.00971812933410177,"vol ngo","genus"
"vol ngo.91",4650,0.03897799706799,"vol ngo","genus"
"bon ngo.11",150,0.0526794621975155,"bon ngo","genus"
"bon ngo.21",650,0.189870182767224,"bon ngo","genus"
"bon ngo.31",1150,0.0561664573584633,"bon ngo","genus"
"bon ngo.41",1650,0.0196218505657887,"bon ngo","genus"
"bon ngo.51",2150,0.0674099041137702,"bon ngo","genus"
"bon ngo.61",2650,0.0417392362124948,"bon ngo","genus"
"bon ngo.71",3150,0.0790973655383693,"bon ngo","genus"
"bon ngo.81",3650,0.0633633393683797,"bon ngo","genus"
"bon ngo.91",4150,0.0651738374956692,"bon ngo","genus"
"tag ngo.11",150,0.0887581331824903,"tag ngo","genus"
"tag ngo.21",650,0.123273374361426,"tag ngo","genus"
"tag ngo.31",1150,0.103807457150966,"tag ngo","genus"
"tag ngo.41",1650,0.0809115100103617,"tag ngo","genus"
"tag ngo.51",2150,0.115635622043631,"tag ngo","genus"
"tag ngo.61",2650,0.0874117864271731,"tag ngo","genus"
"tag ngo.71",3150,0.0293364627265055,"tag ngo","genus"
"tag ngo.81",3650,0.0297803013643483,"tag ngo","genus"
"tag ngo.91",4150,0.0634292685671703,"tag ngo","genus"
"tag ngo.101",4650,0.0974588535396493,"tag ngo","genus"
"lou ngo.11",650,0,"lou ngo","genus"
"lou ngo.21",1150,0.0248145453864191,"lou ngo","genus"
"lou ngo.31",1650,0.0177469102465229,"lou ngo","genus"
"lou ngo.41",2150,0.00328698230870206,"lou ngo","genus"
"lou ngo.51",2650,0.0103591785960506,"lou ngo","genus"
"lou ngo.61",3150,0.0255585589141573,"lou ngo","genus"
"lou ngo.71",3650,0.0469165579195464,"lou ngo","genus"
"lou ngo.81",4150,0.137946296569614,"lou ngo","genus"
"lou ngo.91",4650,0.155290166951647,"lou ngo","genus"
"lan ngo.11",650,0.416484278935063,"lan ngo","genus"
"lan ngo.21",1150,0.198793402987788,"lan ngo","genus"
"lan ngo.31",1650,0.194863906505447,"lan ngo","genus"
"lan ngo.41",2650,0.238109895529156,"lan ngo","genus"
"lan ngo.51",3150,0.170198449435172,"lan ngo","genus"
"lan ngo.61",3650,0.153828647869324,"lan ngo","genus"
"lan ngo.71",4150,0.160826685251531,"lan ngo","genus"
"lan ngo.81",4650,0.159645476138786,"lan ngo","genus"
"ano ngo.11",1650,0.0903981602171893,"ano ngo","genus"
"ano ngo.21",2150,0.202931912172647,"ano ngo","genus"
"ano ngo.31",2650,0.0812130150070126,"ano ngo","genus"
"ano ngo.41",3150,0.0268317989972385,"ano ngo","genus"
"ano ngo.51",3650,0.189324998933887,"ano ngo","genus"
"ano ngo.61",4150,0.280565235482616,"ano ngo","genus"
"ano ngo.71",4650,0.109947978609616,"ano ngo","genus"
"tuk wai.11",150,0.0626748289359204,"tuk wai","genus"
"tuk wai.21",650,0.0174505296634038,"tuk wai","genus"
"tuk wai.31",1150,0.0378250591016547,"tuk wai","genus"
"tuk wai.41",2150,0.0969146459529631,"tuk wai","genus"
"tuk wai.51",3150,0.115196799435195,"tuk wai","genus"
"tuk wai.61",4150,0.0239188956984935,"tuk wai","genus"
"yac wai.11",150,0,"yac wai","genus"
"yac wai.21",650,0,"yac wai","genus"
"yac wai.31",1150,0,"yac wai","genus"
"yac wai.41",1650,0,"yac wai","genus"
"yac wai.51",2150,0,"yac wai","genus"
"yac wai.61",3150,0,"yac wai","genus"
"yac wai.71",4150,0,"yac wai","genus"
"ava wai.11",150,0.00781109135397406,"ava wai","genus"
"ava wai.21",650,0.0273588897833801,"ava wai","genus"
"ava wai.31",1150,0.00668337510442762,"ava wai","genus"
"ava wai.41",1650,0.00452218413690442,"ava wai","genus"
"ava wai.51",2150,0.00399281601442958,"ava wai","genus"
"ava wai.61",3150,0.0176337560472904,"ava wai","genus"
"ava wai.71",4150,0,"ava wai","genus"
"ava wai.81",4650,0,"ava wai","genus"
"plu wai.11",150,0.00507739089764869,"plu wai","genus"
"plu wai.21",650,0.0148157867263231,"plu wai","genus"
"plu wai.31",1150,0.0457492565350143,"plu wai","genus"
"plu wai.41",1650,0.00327593129400328,"plu wai","genus"
"plu wai.51",2150,0.0167459180243044,"plu wai","genus"
"plu wai.61",3150,0.0296646736769,"plu wai","genus"
"plu wai.71",4150,0.019618586401315,"plu wai","genus"
"plu wai.81",4650,0.0362494817271813,"plu wai","genus"
"lot wai.11",150,0,"lot wai","genus"
"lot wai.21",650,0,"lot wai","genus"
"lot wai.31",1150,0,"lot wai","genus"
"lot wai.41",1650,0,"lot wai","genus"
"lot wai.51",2150,0,"lot wai","genus"
"lot wai.6",3150,0,"lot wai","genus"
"lot wai.7",4150,0,"lot wai","genus"
"lot wai.8",4650,0,"lot wai","genus"
"fin wai.11",150,0.00733240694353843,"fin wai","genus"
"fin wai.21",650,0.028447524839595,"fin wai","genus"
